model,accuracy,precision,recall,f1,roc_auc
DeepLearning_grid_2_AutoML_1_20230326_153036_model_5,0.6472675656493967,0.792596642490903,0.6472675656493967,0.6647543168502146,0.7217985128181638
DeepLearning_grid_2_AutoML_1_20230326_153036_model_5,0.6472675656493967,0.792596642490903,0.6472675656493967,0.6647543168502146,0.7217985128181638
DeepLearning_grid_3_AutoML_1_20230326_153036_model_4,0.5777146912704045,0.7980611895314994,0.5777146912704045,0.5887407788378801,0.6912214536922521
DeepLearning_grid_1_AutoML_1_20230326_153036_model_2,0.5713271823988645,0.8069735293721413,0.5713271823988645,0.5801186725558239,0.6925625639381308
GBM_grid_1_AutoML_1_20230326_153036_model_8,0.64513839602555,0.7815483781412763,0.64513839602555,0.6633020053531474,0.7121549885738425
DeepLearning_grid_2_AutoML_1_20230326_153036_model_2,0.6919801277501775,0.7893009998959621,0.6919801277501775,0.7089504871143031,0.7361371953236733
DRF_1_AutoML_1_20230326_153036,0.6259758694109298,0.7890652223571892,0.6259758694109298,0.6429100740421971,0.7096330905592965
GBM_grid_1_AutoML_1_20230326_153036_model_10,0.6557842441447835,0.7995918895757779,0.6557842441447835,0.6729875627095961,0.7309190804106291
DeepLearning_grid_1_AutoML_1_20230326_153036_model_4,0.6188786373314408,0.807541020062603,0.6188786373314408,0.6335101817039792,0.718668407310705
GBM_grid_1_AutoML_1_20230326_153036_model_5,0.6834634492547906,0.7959865553115363,0.6834634492547906,0.7006855657993032,0.7392889316415495
GBM_3_AutoML_1_20230326_153036,0.7196593328601846,0.7954197077001379,0.7196593328601846,0.7347769794802795,0.750234121712753
DeepLearning_grid_3_AutoML_1_20230326_153036_model_6,0.730305180979418,0.7946705817982219,0.730305180979418,0.7443366988033555,0.7518169880750615
DeepLearning_grid_2_AutoML_1_20230326_153036_model_1,0.6458481192334989,0.7932025043355473,0.6458481192334989,0.6632571535564455,0.7216420075427907
DeepLearning_grid_1_AutoML_1_20230326_153036_model_6,0.6962384669978708,0.788403983448465,0.6962384669978708,0.7129640319919768,0.7366067111497921
DeepLearning_grid_3_AutoML_1_20230326_153036_model_2,0.7622427253371186,0.7876160992640697,0.7622427253371186,0.770382656182808,0.7442932832516452
DeepLearning_grid_1_AutoML_1_20230326_153036_model_7,0.6600425833924769,0.7791253672950675,0.6600425833924769,0.6783133978033584,0.7158436779503152
GBM_grid_1_AutoML_1_20230326_153036_model_1,0.6110716820440029,0.8028536732095052,0.6110716820440029,0.6255127605534523,0.7116714763409829
DeepLearning_grid_2_AutoML_1_20230326_153036_model_4,0.6337828246983677,0.7960429056993218,0.6337828246983677,0.6505116029716532,0.7182663287170639
GBM_grid_1_AutoML_1_20230326_153036_model_12,0.7437899219304471,0.7892213341502171,0.7437899219304471,0.7555971457941338,0.7471676362359335
GBM_grid_1_AutoML_1_20230326_153036_model_15,0.6273953158268275,0.7999794685407591,0.6273953158268275,0.6434095391764338,0.717971131774897
DeepLearning_grid_2_AutoML_1_20230326_153036_model_3,0.6238466997870831,0.7977423074581219,0.6238466997870831,0.639841553723355,0.714716331007385
GBM_4_AutoML_1_20230326_153036,0.6926898509581263,0.7930471292776882,0.6926898509581263,0.7096064927779567,0.7398971391344622
GBM_grid_1_AutoML_1_20230326_153036_model_9,0.6841731724627396,0.8067719422758458,0.6841731724627396,0.7010440551077715,0.7487759506104978
GBM_2_AutoML_1_20230326_153036,0.7381121362668559,0.7891160271766512,0.7381121362668559,0.7507425275096503,0.7465416151344418
GBM_5_AutoML_1_20230326_153036,0.6884315117104329,0.797767788432351,0.6884315117104329,0.7054564632879323,0.7427002376844345
GBM_grid_1_AutoML_1_20230326_153036_model_13,0.6692689850958127,0.7871584697926952,0.6692689850958127,0.687093587494353,0.7262697285715012
GBM_grid_1_AutoML_1_20230326_153036_model_14,0.681334279630944,0.8118932322703448,0.681334279630944,0.6980258536610817,0.7517355544358431
DeepLearning_grid_1_AutoML_1_20230326_153036_model_3,0.6004258339247693,0.8137849650213899,0.6004258339247693,0.6124717755808675,0.7125430707607429
GBM_grid_1_AutoML_1_20230326_153036_model_4,0.687721788502484,0.8050458778013698,0.687721788502484,0.7045816342822068,0.7487581370019187
DeepLearning_grid_3_AutoML_1_20230326_153036_model_3,0.6231369765791341,0.799952028284074,0.6231369765791341,0.6388680278497362,0.7158653087607327
DeepLearning_grid_2_AutoML_1_20230326_153036_model_8,0.6664300922640171,0.7889972702026495,0.6664300922640171,0.6842295163663291,0.7267748716147782
DeepLearning_grid_3_AutoML_1_20230326_153036_model_5,0.7019162526614621,0.8044609773299899,0.7019162526614621,0.7183059299680744,0.7535958041317392
DeepLearning_grid_2_AutoML_1_20230326_153036_model_6,0.674237047551455,0.804494931876414,0.674237047551455,0.6913003715599922,0.7427714921187505
GBM_grid_1_AutoML_1_20230326_153036_model_11,0.6848828956706884,0.8060259633768325,0.6848828956706884,0.7017686375578597,0.7484451264511729
XRT_1_AutoML_1_20230326_153036,0.7004968062455642,0.7925928489797108,0.7004968062455642,0.7169879007023697,0.7419851485400476
DeepLearning_grid_1_AutoML_1_20230326_153036_model_1,0.589070262597587,0.8067317057812621,0.589070262597587,0.6005524585871802,0.7022913390235088
DeepLearning_grid_3_AutoML_1_20230326_153036_model_7,0.7040454222853088,0.7826671304804206,0.7040454222853088,0.7200875844687837,0.732967645397218
DeepLearning_grid_3_AutoML_1_20230326_153036_model_1,0.709013484740951,0.7959309776536168,0.709013484740951,0.7249831063103659,0.7478331017564218
DeepLearning_grid_1_AutoML_1_20230326_153036_model_5,0.6415897799858056,0.7714235073857184,0.6415897799858056,0.6603104804369679,0.7023549590541482
GLM_1_AutoML_1_20230326_153036,0.6997870830376153,0.8092110002514386,0.6997870830376153,0.7161915352409917,0.7570427373917823
GBM_grid_1_AutoML_1_20230326_153036_model_6,0.7246273953158269,0.8095175732759055,0.7246273953158269,0.7397144435461736,0.7659177316659795
GBM_grid_1_AutoML_1_20230326_153036_model_16,0.7260468417317246,0.8134268736878971,0.7260468417317246,0.7410927198853555,0.7701650049114663
GBM_grid_1_AutoML_1_20230326_153036_model_2,0.7175301632363378,0.8084882723772848,0.7175301632363378,0.7330777758574825,0.7626807445070465
GBM_grid_1_AutoML_1_20230326_153036_model_3,0.6139105748757985,0.8062199918304213,0.6139105748757985,0.6282462440530622,0.71525710126782
GBM_grid_1_AutoML_1_20230326_153036_model_7,0.7281760113555713,0.8125615322440803,0.7281760113555713,0.743061598498158,0.7699906860275144
GBM_1_AutoML_1_20230326_153036,0.7047551454932577,0.8082003510472839,0.7047551454932577,0.7209791151436351,0.757999582652599
DeepLearning_1_AutoML_1_20230326_153036,0.6721078779276083,0.8038003541119926,0.6721078779276083,0.6892099777421884,0.7413095038146571
DeepLearning_grid_1_AutoML_1_20230326_153036_model_8,0.6557842441447835,0.8163378365269263,0.6557842441447835,0.6718215093127919,0.7431913843209708
GBM_grid_1_AutoML_1_20230326_153036_model_17,0.6706884315117104,0.8043656266285857,0.6706884315117104,0.6877627779591984,0.7411529985392841
DeepLearning_grid_3_AutoML_1_20230326_153036_model_8,0.6955287437899219,0.8030707318755006,0.6955287437899219,0.7122001582518158,0.7500279928134812
DeepLearning_grid_2_AutoML_1_20230326_153036_model_7,0.6323633782824698,0.7990788401947011,0.6323633782824698,0.6487538896273387,0.7197461306297366
