model,accuracy,precision,recall,f1,roc_auc
GBM_grid_1_AutoML_1_20230326_162435_model_9,0.7097232079489,0.7669251814396776,0.7097232079489,0.7241942678451673,0.7164124410242315
GBM_grid_1_AutoML_1_20230326_162435_model_7,0.7026259758694109,0.7751812346167044,0.7026259758694109,0.7184983860497207,0.7246296041816174
GBM_grid_1_AutoML_1_20230326_162435_model_13,0.6749467707594038,0.7526218973734443,0.6749467707594038,0.6924915612741618,0.6941696059120821
GBM_grid_1_AutoML_1_20230326_162435_model_8,0.5940383250532293,0.755067767958589,0.5940383250532293,0.6122510366450025,0.6705220405234148
GBM_grid_1_AutoML_1_20230326_162435_model_15,0.5940383250532293,0.7529527644828846,0.5940383250532293,0.612473602052323,0.6688857333353693
GBM_grid_1_AutoML_1_20230326_162435_model_3,0.6799148332150461,0.7711185634029786,0.6799148332150461,0.6975291928015869,0.7147621374294453
GBM_3_AutoML_1_20230326_162435,0.5479063165365508,0.7824593525546809,0.5479063165365508,0.5561252599931029,0.6666628494648283
GBM_grid_1_AutoML_1_20230326_162435_model_17,0.6628814762242725,0.7667954984741636,0.6628814762242725,0.6814004496572162,0.7055206917787652
GBM_grid_1_AutoML_1_20230326_162435_model_10,0.6579134137686302,0.7539261328602876,0.6579134137686302,0.6767624029731668,0.6914733890135841
GBM_5_AutoML_1_20230326_162435,0.6103619588360539,0.7761016581999415,0.6103619588360539,0.6275672087348477,0.6931847678377843
GBM_grid_1_AutoML_1_20230326_162435_model_1,0.6075230660042583,0.7610500978596834,0.6075230660042583,0.6260051144386585,0.6805994533766968
GBM_grid_1_AutoML_1_20230326_162435_model_2,0.6664300922640171,0.7733879444289465,0.6664300922640171,0.6847033794131163,0.7128662605163911
GBM_grid_1_AutoML_1_20230326_162435_model_5,0.5990063875088716,0.7700183916845734,0.5990063875088716,0.6159956853558128,0.6837511896945729
GBM_grid_1_AutoML_1_20230326_162435_model_12,0.6323633782824698,0.7760865919981484,0.6323633782824698,0.6506265785679936,0.7025649051552583
GBM_2_AutoML_1_20230326_162435,0.5649396735273243,0.7735237321861652,0.5649396735273243,0.5774847289356244,0.670177219957349
GBM_4_AutoML_1_20230326_162435,0.6359119943222143,0.7580307579210704,0.6359119943222143,0.6553185041658228,0.6886384804482922
