model,accuracy,precision,recall,f1,roc_auc
DRF_1_AutoML_1_20230326_150136,0.6529453513129879,0.7882698414385375,0.6529453513129879,0.6707981764207804,0.72078822673161
GBM_1_AutoML_1_20230326_150136,0.6848828956706884,0.8099904890715633,0.6848828956706884,0.7016218696525943,0.7517177408272641
DeepLearning_grid_2_AutoML_1_20230326_150136_model_4,0.6550745209368346,0.7840291922311238,0.6550745209368346,0.6731664245049318,0.7181594470655897
GBM_grid_1_AutoML_1_20230326_150136_model_9,0.6643009226401704,0.8044142969517661,0.6643009226401704,0.6813341933475635,0.7384033408150488
GBM_grid_1_AutoML_1_20230326_150136_model_3,0.7665010645848119,0.7889799882529559,0.7665010645848119,0.7739449666093956,0.7455809526717868
GBM_grid_1_AutoML_1_20230326_150136_model_7,0.7743080198722498,0.7935691274545952,0.7743080198722498,0.7808799422916297,0.7509415764534633
DeepLearning_grid_1_AutoML_1_20230326_150136_model_1,0.7083037615330021,0.7821563476417893,0.7083037615330021,0.7239411645318591,0.7334371612233368
GBM_grid_1_AutoML_1_20230326_150136_model_1,0.7388218594748048,0.7797705525934266,0.7388218594748048,0.7502581111767193,0.7347566406587981
GBM_grid_1_AutoML_1_20230326_150136_model_8,0.6536550745209369,0.7825507870720325,0.6536550745209369,0.671821430367092,0.7163666346021713
GBM_grid_1_AutoML_1_20230326_150136_model_17,0.6962384669978708,0.807036624283984,0.6962384669978708,0.7128080489257471,0.7537879366242703
GBM_grid_1_AutoML_1_20230326_150136_model_11,0.7097232079489,0.8108899768399743,0.7097232079489,0.7256956455438471,0.7622290422895067
GBM_grid_1_AutoML_1_20230326_150136_model_16,0.7281760113555713,0.801298053604654,0.7281760113555713,0.7427480924956255,0.7585365357111956
DeepLearning_grid_2_AutoML_1_20230326_150136_model_6,0.7224982256919801,0.7783756265318046,0.7224982256919801,0.7362719440448832,0.7317295996009752
GBM_grid_1_AutoML_1_20230326_150136_model_2,0.6855926188786373,0.808232298620128,0.6855926188786373,0.7023876773320061,0.7505687630739163
GBM_5_AutoML_1_20230326_150136,0.6529453513129879,0.8074865319378541,0.6529453513129879,0.669539079629207,0.7355149914240199
GBM_3_AutoML_1_20230326_150136,0.7601135557132718,0.7721714935139318,0.7601135557132718,0.764919729616183,0.7199229943149141
GBM_4_AutoML_1_20230326_150136,0.7274662881476224,0.7820661926432991,0.7274662881476224,0.7409019377419239,0.7367772128319057
GBM_grid_1_AutoML_1_20230326_150136_model_4,0.772888573456352,0.7849595239910744,0.772888573456352,0.7775785479323443,0.7368764600797032
DeepLearning_grid_1_AutoML_1_20230326_150136_model_2,0.6912704045422285,0.790761862783633,0.6912704045422285,0.7082709267611296,0.7372861730770208
GBM_grid_1_AutoML_1_20230326_150136_model_6,0.7920511000709723,0.7915448900201287,0.7920511000709723,0.7917940758592951,0.7361257437181581
GBM_grid_1_AutoML_1_20230326_150136_model_15,0.6997870830376153,0.7856901609340581,0.6997870830376153,0.7162425395503957,0.7349525903531675
