model,accuracy,precision,recall,f1,roc_auc
GBM_grid_1_AutoML_1_20230326_154403_model_1,0.6678495386799148,0.8003662250121348,0.6678495386799148,0.6851230397411382,0.7367492200184244
DeepLearning_grid_3_AutoML_1_20230326_154403_model_1,0.6557842441447835,0.792280630526017,0.6557842441447835,0.6734326325144675,0.7251920052524699
GBM_grid_1_AutoML_1_20230326_154403_model_14,0.6848828956706884,0.8099904890715633,0.6848828956706884,0.7016218696525943,0.7517177408272641
GBM_grid_1_AutoML_1_20230326_154403_model_6,0.6820440028388929,0.8162746625442089,0.6820440028388929,0.6985295787192259,0.755495498246632
DeepLearning_grid_1_AutoML_1_20230326_154403_model_7,0.6281050390347764,0.7989953329616432,0.6281050390347764,0.644255605724089,0.7176403076155721
DeepLearning_1_AutoML_1_20230326_154403,0.6607523066004258,0.7990792652820664,0.6607523066004258,0.678057240987857,0.7326940792654686
GBM_grid_1_AutoML_1_20230326_154403_model_16,0.6706884315117104,0.8117281133548419,0.6706884315117104,0.6873673412480226,0.7468800736974435
DeepLearning_grid_2_AutoML_1_20230326_154403_model_5,0.7210787792760823,0.8023642152877719,0.7210787792760823,0.7362847358721415,0.7577540093343309
GLM_1_AutoML_1_20230326_154403,0.687721788502484,0.8129229147907471,0.687721788502484,0.7043099609169853,0.7553033657541008
GBM_3_AutoML_1_20230326_154403,0.6912704045422285,0.800628591387123,0.6912704045422285,0.7081402312761973,0.7462858626112714
GBM_grid_1_AutoML_1_20230326_154403_model_9,0.6763662171753017,0.8062052696174954,0.6763662171753017,0.6933413365725284,0.7450516340168669
GBM_grid_1_AutoML_1_20230326_154403_model_4,0.7246273953158269,0.789975694842584,0.7246273953158269,0.7389985762695407,0.7454638918154103
DeepLearning_grid_3_AutoML_1_20230326_154403_model_5,0.7366926898509581,0.7871016433068552,0.7366926898509581,0.7493254319190592,0.7439306490770007
GBM_1_AutoML_1_20230326_154403,0.6543647977288858,0.8079081344120762,0.6543647977288858,0.6709712964881539,0.7364896502934157
GBM_grid_1_AutoML_1_20230326_154403_model_3,0.6855926188786373,0.801440796674646,0.6855926188786373,0.702610064491924,0.7448416879157569
DeepLearning_grid_3_AutoML_1_20230326_154403_model_6,0.7210787792760823,0.7929288917796871,0.7210787792760823,0.7359662666289744,0.7479361662060577
GBM_grid_1_AutoML_1_20230326_154403_model_10,0.6713981547196594,0.7965521093713259,0.6713981547196594,0.6888328888553598,0.7350950992217998
