model,accuracy,precision,recall,f1,roc_auc
GBM_grid_1_AutoML_1_20230326_164000_model_2,0.7622427253371186,0.7854624559276472,0.7622427253371186,0.7699371846476637,0.7410206688755542
DeepLearning_grid_2_AutoML_1_20230326_164000_model_5,0.7189496096522356,0.76223889999414,0.7189496096522356,0.7314359308736588,0.711293573358985
GBM_grid_1_AutoML_1_20230326_164000_model_3,0.7622427253371186,0.7744602118542753,0.7622427253371186,0.767079585706931,0.7230212898070532
GBM_1_AutoML_1_20230326_164000,0.7423704755145494,0.778543008719389,0.7423704755145494,0.7529857654881672,0.7331025198621736
GBM_5_AutoML_1_20230326_164000,0.758694109297374,0.7797172865233297,0.758694109297374,0.7659679534362692,0.7328569465439055
GBM_2_AutoML_1_20230326_164000,0.7487579843860894,0.7692074226742541,0.7487579843860894,0.7560738980227575,0.7186709521119304
GBM_3_AutoML_1_20230326_164000,0.7686302342086586,0.7639641164925709,0.7686302342086586,0.7660130830327783,0.6971355717404913
GBM_grid_1_AutoML_1_20230326_164000_model_1,0.7650816181689141,0.76969175856168,0.7650816181689141,0.7671741760323102,0.712698303635503
GBM_grid_1_AutoML_1_20230326_164000_model_4,0.7565649396735273,0.7675747668618385,0.7565649396735273,0.7610607280959483,0.7133955791713109
GBM_grid_1_AutoML_1_20230326_164000_model_12,0.759403832505323,0.7632656714552497,0.759403832505323,0.761191224713391,0.7038907465937836
GBM_grid_1_AutoML_1_20230326_164000_model_10,0.7601135557132718,0.7566916639874643,0.7601135557132718,0.7582702060309475,0.6896513113360716
XRT_1_AutoML_1_20230326_164000,0.751596877217885,0.7688488104018518,0.751596877217885,0.7580304863270327,0.7173476554746308
GBM_4_AutoML_1_20230326_164000,0.7537260468417317,0.7625201604283054,0.7537260468417317,0.7574715763623623,0.7057191862743601
GBM_grid_1_AutoML_1_20230326_164000_model_5,0.7579843860894251,0.7558466228251549,0.7579843860894251,0.7568665769922301,0.6898256302200234
GBM_grid_1_AutoML_1_20230326_164000_model_8,0.7409510290986515,0.7515138252553462,0.7409510290986515,0.7454026796603705,0.6920383348856621
GBM_grid_1_AutoML_1_20230326_164000_model_13,0.759403832505323,0.7539816038269829,0.759403832505323,0.7563466848991555,0.6842550603372372
DRF_1_AutoML_1_20230326_164000,0.7608232789212207,0.7638356577668824,0.7608232789212207,0.7622394892180295,0.7040472518691565
GBM_grid_1_AutoML_1_20230326_164000_model_15,0.758694109297374,0.7708016075548162,0.758694109297374,0.763528722099119,0.7181301818514957
