model,accuracy,precision,recall,f1,roc_auc
DeepLearning_grid_3_AutoML_1_20230326_143039_model_7,0.6898509581263307,0.7767963595394529,0.6898509581263307,0.706865493397428,0.723221056703261
DeepLearning_grid_2_AutoML_1_20230326_143039_model_7,0.6848828956706884,0.7797336499651115,0.6848828956706884,0.702244747489187,0.7247186722245125
DeepLearning_grid_1_AutoML_1_20230326_143039_model_2,0.7019162526614621,0.7991421259351814,0.7019162526614621,0.7183391810783578,0.7486868825676025
GBM_grid_1_AutoML_1_20230326_143039_model_17,0.7033356990773598,0.8049770832579872,0.7033356990773598,0.7196558113581988,0.754570463001135
DeepLearning_grid_3_AutoML_1_20230326_143039_model_1,0.6749467707594038,0.7724304981144436,0.6749467707594038,0.6928555831759236,0.7146234457626516
GBM_grid_1_AutoML_1_20230326_143039_model_2,0.7345635202271115,0.7987402762676251,0.7345635202271115,0.7483734877696183,0.7571954254653169
XRT_1_AutoML_1_20230326_143039,0.7260468417317246,0.7973245417828208,0.7260468417317246,0.7406524360519988,0.753801933031011
GBM_grid_1_AutoML_1_20230326_143039_model_9,0.6855926188786373,0.8052890033955663,0.6855926188786373,0.702490261434004,0.748114302291848
GBM_1_AutoML_1_20230326_143039,0.674237047551455,0.7917612932046421,0.674237047551455,0.6918095727037858,0.7321354953964545
DeepLearning_grid_3_AutoML_1_20230326_143039_model_5,0.6586231369765791,0.7823869384953962,0.6586231369765791,0.6767780451294675,0.7181416334570107
DeepLearning_grid_2_AutoML_1_20230326_143039_model_1,0.6848828956706884,0.7739577228840677,0.6848828956706884,0.7022009774919895,0.7189915970663532
DeepLearning_grid_1_AutoML_1_20230326_143039_model_5,0.7040454222853088,0.773572864843474,0.7040454222853088,0.7196884883361168,0.7231498022689448
GBM_grid_1_AutoML_1_20230326_143039_model_3,0.723207948899929,0.796127184917863,0.723207948899929,0.7380306688066905,0.7518526152922196
DeepLearning_grid_2_AutoML_1_20230326_143039_model_4,0.7047551454932577,0.7625462544818602,0.7047551454932577,0.7195055294079974,0.7105466741992783
DeepLearning_grid_3_AutoML_1_20230326_143039_model_4,0.7139815471965933,0.7616701153237962,0.7139815471965933,0.7272440063317016,0.7103367280981683
GBM_grid_1_AutoML_1_20230326_143039_model_12,0.7423704755145494,0.7803550239432478,0.7423704755145494,0.7532610042909572,0.7355569806442419
GBM_2_AutoML_1_20230326_143039,0.7437899219304471,0.7571459504744401,0.7437899219304471,0.749159001253511,0.7005328813766356
GBM_grid_1_AutoML_1_20230326_143039_model_4,0.7558552164655784,0.7483879029754387,0.7558552164655784,0.7514635450015725,0.6752731844115656
GBM_5_AutoML_1_20230326_143039,0.7508871540099361,0.7625542300984114,0.7508871540099361,0.7556451854640693,0.7070424829116597
GBM_3_AutoML_1_20230326_143039,0.752306600425834,0.767786247955635,0.752306600425834,0.7582312985536536,0.7153805241272604
GBM_grid_1_AutoML_1_20230326_143039_model_1,0.7643718949609652,0.7606601557434381,0.7643718949609652,0.7623505425532608,0.6942115951323042
DRF_1_AutoML_1_20230326_143039,0.7601135557132718,0.7502123097698626,0.7601135557132718,0.7538395926916776,0.6741063930496389
GBM_grid_1_AutoML_1_20230326_143039_model_10,0.7622427253371186,0.7450443201407622,0.7622427253371186,0.747875828577165,0.6534782343151176
GBM_grid_1_AutoML_1_20230326_143039_model_5,0.7643718949609652,0.7476136288377893,0.7643718949609652,0.7502933730807536,0.6565765298072568
GBM_grid_1_AutoML_1_20230326_143039_model_15,0.7707594038325053,0.7666499666337627,0.7707594038325053,0.7684817554502752,0.7010520208266532
GBM_grid_1_AutoML_1_20230326_143039_model_13,0.7572746628814763,0.738280644246796,0.7572746628814763,0.7410941988762708,0.6435216995200506
GBM_4_AutoML_1_20230326_143039,0.7622427253371186,0.7494109264570791,0.7622427253371186,0.7532568135233381,0.6682049990075275
GBM_grid_1_AutoML_1_20230326_143039_model_8,0.7544357700496807,0.7297776943445526,0.7544357700496807,0.7152303743347398,0.5973920877040295
