model,accuracy,precision,recall,f1,roc_auc
DeepLearning_grid_3_AutoML_1_20230326_132603_model_2,0.7324343506032647,0.7948819398754587,0.7324343506032647,0.7462423126539092,0.7524608227851323
DeepLearning_grid_3_AutoML_1_20230326_132603_model_2,0.7324343506032647,0.7948819398754587,0.7324343506032647,0.7462423126539092,0.7524608227851323
DeepLearning_grid_1_AutoML_1_20230326_132603_model_4,0.680624556422995,0.8147860330547558,0.680624556422995,0.6971837286242225,0.7537026857832134
DeepLearning_grid_2_AutoML_1_20230326_132603_model_2,0.7714691270404542,0.7934409344066474,0.7714691270404542,0.7786989748388742,0.75144671949674
DeepLearning_grid_2_AutoML_1_20230326_132603_model_8,0.6820440028388929,0.7899701474842378,0.6820440028388929,0.699445298939787,0.7334053512080172
DeepLearning_grid_1_AutoML_1_20230326_132603_model_2,0.7083037615330021,0.7940026257666182,0.7083037615330021,0.7242923965844271,0.7457094651336784
XRT_1_AutoML_1_20230326_132603,0.6870120652945352,0.7954220958032079,0.6870120652945352,0.7041328113749937,0.7400892716269931
DeepLearning_grid_2_AutoML_1_20230326_132603_model_6,0.6501064584811923,0.7653211517203854,0.6501064584811923,0.6690446090169716,0.7000213763302949
DeepLearning_grid_2_AutoML_1_20230326_132603_model_1,0.7274662881476224,0.7876350260100956,0.7274662881476224,0.7413568468462519,0.7433224415840878
GLM_1_AutoML_1_20230326_132603,0.7352732434350603,0.7983193197645985,0.7352732434350603,0.7489802302517011,0.756864601305992
DeepLearning_grid_3_AutoML_1_20230326_132603_model_3,0.7338537970191625,0.7804694658694741,0.7338537970191625,0.7461947949736678,0.735436102586027
DeepLearning_grid_1_AutoML_1_20230326_132603_model_1,0.7402413058907026,0.7804913431340306,0.7402413058907026,0.751530277941047,0.7357312995281938
DeepLearning_grid_3_AutoML_1_20230326_132603_model_8,0.7189496096522356,0.780229883967957,0.7189496096522356,0.7333270526471435,0.7333837203975997
DeepLearning_1_AutoML_1_20230326_132603,0.7423704755145494,0.7721229991460044,0.7423704755145494,0.7518709569058349,0.7241028303279231
DeepLearning_grid_1_AutoML_1_20230326_132603_model_8,0.6777856635911994,0.7884026069163013,0.6777856635911994,0.6953618089072177,0.73048137459983
DeepLearning_grid_1_AutoML_1_20230326_132603_model_6,0.7466288147622427,0.7761548422099771,0.7466288147622427,0.7559722634032593,0.7294812677181786
DeepLearning_grid_2_AutoML_1_20230326_132603_model_7,0.6983676366217175,0.7875787788388929,0.6983676366217175,0.7149496305099935,0.7364323922658401
DeepLearning_grid_3_AutoML_1_20230326_132603_model_6,0.7416607523066004,0.7990225504266195,0.7416607523066004,0.7546751210853571,0.7587961054362045
DeepLearning_grid_3_AutoML_1_20230326_132603_model_7,0.7558552164655784,0.7734262688321756,0.7558552164655784,0.7623132590586017,0.7235442464589091
